date,DISTSIM_BENCH.active_cores,DISTSIM_BENCH.benchmark_grp,DISTSIM_BENCH.benchmark_id,DISTSIM_BENCH.benchtime_ms,DISTSIM_BENCH.dataprocessed,DISTSIM_BENCH.host_CPI,DISTSIM_BENCH.host_L2_BW,DISTSIM_BENCH.host_L3_BW,DISTSIM_BENCH.host_L3_SYSTEM_BW,DISTSIM_BENCH.host_MEM_BW,DISTSIM_BENCH.host_context_switch,DISTSIM_BENCH.host_cpupercent,DISTSIM_BENCH.host_disk_io,DISTSIM_BENCH.host_disk_io_time,DISTSIM_BENCH.host_disk_weighted_io_time,DISTSIM_BENCH.host_memory,DISTSIM_BENCH.host_network,DISTSIM_BENCH.host_pagefault,DISTSIM_BENCH.host_sched_iowait,DISTSIM_BENCH.host_sched_wait,DISTSIM_BENCH.interference,DISTSIM_BENCH.interference-0,DISTSIM_BENCH.interference-1,DISTSIM_BENCH.interval,DISTSIM_BENCH.latency,DISTSIM_BENCH.latency90,DISTSIM_BENCH.memory_limit,DISTSIM_BENCH.process_dur_ms,DISTSIM_BENCH.throughput,DISTSIM_BENCH.total_dur_ms,DISTSIM_BENCH.web_IPC,DISTSIM_BENCH.web_cpupercent,DISTSIM_BENCH.web_memory,DISTSIM_BENCH.weighted_latency
3/28/2019 2:07:47.469000000 PM,2,1553799748.0,parsec.blackscholes,1553800066897,False,3,23053509700,11526746300,955.02,654.435,20250.487,83.296,15.04,28.8,38.4,4106.125,356.015,0,0,0,,,,5,0.048,0.057,32,48.077,13,54.777,,,,0.024
3/28/2019 2:07:52.751000000 PM,2,1553799748.0,parsec.blackscholes,1553800072153,False,3,22918606800,11459319800,1033.423,728.426,18311.498,89.108,164.32,70.4,1147.201,4105.824,359.561,0,0,0,,,,5,0.051,0.067,32,56.831,13,67.869,,,,0.025
3/28/2019 2:07:58.042000000 PM,2,1553799748.0,parsec.blackscholes,1553800077453,False,3,22918606800,11459319800,1033.423,728.426,18578.826,89.095,50.08,28.8,56,4110.105,355.419,0,0,0,,,,5,0.047,0.054,32,51.519000000000005,13,63.459,,,,0.024
3/28/2019 2:08:03.414000000 PM,2,1553799748.0,parsec.blackscholes,1553800082818,False,3,23055175000,11527606800,1034.93,732.743,18067.85,88.597,160.32,80.8,1410.402,4109.824,384.863,0,0,0,,,,5,0.05,0.057,32,54.656000000000006,13,65.83200000000001,,,,0.025
3/28/2019 2:08:08.596000000 PM,2,1553799748.0,parsec.blackscholes,1553800088028,False,3,23052138800,11526033000,1047.378,743.596,19186.329,90.413,25.598,35.197,42.397,4114.164,397.094,0,0,0,,,,5,0.051,0.058,32,44.705,13,51.236,,,,0.025
3/28/2019 2:08:13.857000000 PM,2,1553799748.0,parsec.blackscholes,1553800093297,False,3,23055321800,11527650400,995.178,683.428,19554.409,85.741,170.733,64.005,1064.884,4116.504,282.75,0,0,0,,,,5,0.048,0.057,32,36.116,13,43.564,,,,0.024
3/28/2019 2:08:19.249000000 PM,2,1553799748.0,parsec.blackscholes,1553800098650,False,3,23055321800,11527650400,995.178,683.428,18680.117,87.612,25.6,37.6,52,4113.832,357.272,0,0,0,,,,5,0.047,0.052,32,56.414,13,67.048,,,,0.024
3/28/2019 2:08:24.505000000 PM,2,1553799748.0,parsec.blackscholes,1553800103924,False,3,23008890800,11504441000,1053.23,748.243,19710.329,89.93,192.642,72.801,1344.011,4114.066,393.587,0,0,0,,,,5,0.051,0.058,32,53.428000000000004,13,61.387,,,,0.025
3/28/2019 2:08:29.691000000 PM,2,1553799748.0,parsec.blackscholes,1553800109126,False,3,23055207800,11527615200,1028.29,719.321,17991.052,90.253,14.88,43.999,75.999,4112.441,336.976,0,0,0,,,,5,0.049,0.062,32,40.003,13,47.196000000000005,,,,0.025
3/28/2019 2:08:35.061000000 PM,2,1553799748.0,parsec.blackscholes,1553800114487,False,3,23014986800,11507466800,1035.767,743.494,17685.432,89.994,164.32299999999998,75.201,972.819,4115.766,366.132,0,0,0,,,,5,0.053,0.059,32,49.794,13,56.624,,,,0.026
3/28/2019 2:08:40.297000000 PM,2,1553799748.0,parsec.blackscholes,1553800119716,False,3,23014986800,11507466800,1035.767,743.494,18947.596,91.393,15.2,34.4,60,4116.125,351.939,0,0,0,,,,5,0.047,0.059,32,41.86900000000001,13,52.312999999999995,,,,0.024
3/28/2019 2:08:45.625000000 PM,2,1553799748.0,parsec.blackscholes,1553800125041,False,3,23053794600,11526924600,1080.164,787.537,19153.085,90.963,13.28,48.8,63.2,4117.121,372.269,0,0,0,,,,5,0.049,0.053,32,50.29900000000001,13,63.195,,,,0.025
3/28/2019 2:08:50.767000000 PM,2,1553799748.0,parsec.blackscholes,1553800130208,False,3,23055413000,11527699600,1067.695,769.404,18554.829,89.682,198.23899999999998,85.6,864.797,4118.203,362.204,0,0,0,,,,5,0.048,0.052,32,35.202999999999996,13,41.391999999999996,,,,0.024
3/28/2019 2:08:56.136000000 PM,2,1553799748.0,parsec.blackscholes,1553800135544,False,3,23055413000,11527699600,1067.695,769.404,19497.579,89.903,13.919999999999998,26.4,33.6,4115.086,397.493,0,0,0,,,,5,0.047,0.056,32,48.501000000000005,13,58.698,,,,0.024
3/28/2019 2:09:01.445000000 PM,2,1553799748.0,parsec.blackscholes,1553800140780,False,3,23042321600,11521150800,1068.151,773.837,18655.034,91.242,138.323,55.601,591.214,4118.094,340.856,0,0,0,,,,5,0.05,0.064,32,125.393,13,138.21800000000002,,,,0.025
3/28/2019 2:09:06.369000000 PM,2,1553799748.0,parsec.blackscholes,1553800145796,False,3,22937467600,11468743800,1053.289,764.172,18837.155,91.154,138.238,51.191,570.404,4119.691,379.404,0,0,0,,,,5,0.048,0.056,32,48.757000000000005,12,56.369,,,,0.024
3/28/2019 2:09:11.655000000 PM,2,1553799748.0,parsec.blackscholes,1553800151065,False,3,23054062800,11527081600,1095.965,798.385,19003.985,91.665,9.447,28.021,32.024,4120.438,377.438,0,0,0,,,,5,0.048,0.053,32,52.359,13,62.718999999999994,,,,0.024
3/28/2019 2:09:17.014000000 PM,2,1553799748.0,parsec.blackscholes,1553800156434,False,3,23054062800,11527081600,1095.965,798.385,19675.061,89.841,252.802,62.401,966.411,4118.555,383.233,0,0,0,,,,5,0.051,0.067,32,51.152,13,58.042,,,,0.025
3/28/2019 2:09:22.236000000 PM,2,1553799748.0,parsec.blackscholes,1553800161660,False,3,23055117300,11527539700,1088.628,782.401,17603.799,91.626,50.88,42.4,145.6,4120.184,406.289,0,0,0,,,,5,0.048,0.051,32,47.910000000000004,13,56.827999999999996,,,,0.024
3/28/2019 2:09:27.271000000 PM,2,1553799748.0,parsec.blackscholes,1553800166692,False,3,23052145700,11526056800,1074.88,778.012,18460.189,91.332,147.36,81.6,1633.596,4119.25,394.145,0,0,0,,,,5,0.047,0.05,32,48.317,12,55.225,,,,0.024
3/28/2019 2:09:32.616000000 PM,2,1553799748.0,parsec.blackscholes,1553800172021,False,3,23049286200,11524618200,1066.854,780.087,18823.809,90.565,22.4,49.6,89.6,4121.008,373.401,0,0,0,,,,5,0.052,0.067,32,55.75,13,65.372,,,,0.026
3/28/2019 2:09:37.853000000 PM,2,1553799748.0,parsec.blackscholes,1553800177294,False,3,23048857400,11524401400,1046.406,749.527,18662.501,90.747,189.759,67.999,959.992,4120.227,302.294,0,0,0,,,,5,0.051,0.063,32,35.3,13,42.236999999999995,,,,0.025
3/28/2019 2:09:43.224000000 PM,2,1553799748.0,parsec.blackscholes,1553800182628,False,3,23051226800,11525586800,1052.094,746.666,18807.464,89.936,15.04,33.599,42.399,4121.547,380.417,0,0,0,,,,5,0.051,0.066,32,54.433,13,66.223,,,,0.025
3/28/2019 2:09:48.513000000 PM,2,1553799748.0,parsec.blackscholes,1553800187932,False,3,23051226800,11525586800,1052.094,746.666,18152.017,89.848,184.485,63.202,1245.636,4123.105,374.803,0,0,0,,,,5,0.05,0.062,32,53.691,13,60.431,,,,0.025
3/28/2019 2:09:53.788000000 PM,2,1553799748.0,parsec.blackscholes,1553800193217,False,3,23048754000,11524368000,1065.041,757.888,18347.302,91.545,19.68,32,36,4123.727,384.406,0,0,0,,,,5,0.051,0.063,32,40.976,13,49.050000000000004,,,,0.025
3/28/2019 2:09:59.022000000 PM,2,1553799748.0,parsec.blackscholes,1553800198447,False,3,23055300200,11527649000,1089.424,783.952,19090.009,91.874,188.64000000000001,93.6,1858.398,4122.055,402.651,0,0,0,,,,5,0.047,0.054,32,48.429,13,55.099000000000004,,,,0.024
3/28/2019 2:10:04.354000000 PM,2,1553799748.0,parsec.blackscholes,1553800203762,False,3,23055219000,11527626400,1080.447,786.759,18865.425,91.124,20.32,32.8,36.8,4120.75,383.706,0,0,0,,,,5,0.05,0.062,32,47.818,13,64.121,,,,0.025
3/28/2019 2:10:09.635000000 PM,2,1553799748.0,parsec.blackscholes,1553800209050,False,3,23055219000,11527626400,1080.447,786.759,18225.698,89.252,211.837,68.799,921.585,4122.25,387.333,0,0,0,,,,5,0.049,0.057,32,45.093,13,56.605000000000004,,,,0.025
3/28/2019 2:10:14.856000000 PM,2,1553799748.0,parsec.blackscholes,1553800214259,False,3,23047646400,11523794800,1054.531,746.593,19896.598,83.526,16.32,29.601,38.401,4121.406,377.77,0,0,0,,,,5,0.05,0.055,32,57.355000000000004,13,68.39399999999999,,,,0.025
3/28/2019 2:10:20.070000000 PM,2,1553799748.0,parsec.blackscholes,1553800219485,False,3,23055517400,11527787200,983.231,673.493,19261.69,87.139,186.07899999999998,88.799,1239.991,4122.063,350.393,0,0,0,,,,5,0.047,0.058,32,48.159,13,65.888,,,,0.024
3/28/2019 2:10:25.255000000 PM,2,1553799748.0,parsec.blackscholes,1553800224669,False,3,23051223600,11525635600,976.917,661.797,18247.702,85.183,27.36,42.4,47.2,4123.039,278.236,0,0,0,,,,5,0.044,0.048,32,53.146,13,63.38399999999999,,,,0.022
3/28/2019 2:10:30.521000000 PM,2,1553799748.0,parsec.blackscholes,1553800229949,False,3,23051223600,11525635600,976.917,661.797,19391.237,85.021,189.599,66.4,747.199,4121.551,350.388,0,0,0,,,,5,0.048,0.06,32,47.900999999999996,13,53.759,,,,0.024
3/28/2019 2:10:35.748000000 PM,2,1553799748.0,parsec.blackscholes,1553800235162,False,3,23055135200,11527531200,956.868,649.133,18684.168,81.481,20.48,41.6,48,4123.824,330.116,0,0,0,,,,5,0.049,0.054,32,38.246,13,68.861,,,,0.025
3/28/2019 2:10:41.030000000 PM,2,1553799748.0,parsec.blackscholes,1553800240449,False,3,23055238800,11527616600,948.217,636.039,18678.824,82.053,154.559,64,908.796,4120.285,316.348,0,0,0,,,,5,0.047,0.06,32,46.432,13,63.973,,,,0.024
3/28/2019 2:10:46.135000000 PM,2,1553799748.0,parsec.blackscholes,1553800245551,False,3,23055165400,11527578000,959.229,649.484,19210.916,82.588,14.719999999999999,29.6,32.8,4122.395,352.878,0,0,0,,,,5,0.047,0.059,32,48.323,13,57.439,,,,0.024
3/28/2019 2:10:51.323000000 PM,2,1553799748.0,parsec.blackscholes,1553800250727,False,3,23055165400,11527578000,959.229,649.484,18626.504,82.477,174.08,73.6,934.405,4121.348,334.985,0,0,0,,,,5,0.05,0.059,32,54.448,13,66.733,,,,0.025
